"","Profit99","Online99","Age99","Inc99","Tenure99","District99","ID","CumProfit","CumProfitPercent","PercentCust"
"23355",-2,0,2,9,12.58,1300,23355,4287510,"122%","55.7%"
"23371",-2,0,6,7,27.08,1200,23371,4287508,"122%","55.7%"
"23453",-2,0,7,6,6.41,1200,23453,4287506,"122%","55.7%"
"23461",-2,0,NA,NA,2.41,1100,23461,4287504,"122%","55.8%"
"23474",-2,0,5,5,13.08,1200,23474,4287502,"122%","55.8%"
"23486",-2,0,4,8,13.58,1200,23486,4287500,"122%","55.8%"
"23544",-2,0,4,7,5.25,1200,23544,4287498,"122%","55.8%"
"23560",-2,0,NA,3,1.25,1200,23560,4287496,"122%","55.8%"
"23603",-2,0,NA,NA,3.25,1200,23603,4287494,"122%","55.8%"
"23621",-2,0,NA,NA,11,1200,23621,4287492,"122%","55.8%"
"23772",-2,0,NA,NA,4.91,1200,23772,4287490,"122%","55.8%"
"23864",-2,0,NA,NA,11.16,1200,23864,4287488,"122%","55.8%"
"23927",-2,0,2,1,2.83,1200,23927,4287486,"122%","55.8%"
"24055",-2,0,NA,NA,0.66,1200,24055,4287484,"122%","55.8%"
"24178",-2,0,5,7,13.83,1200,24178,4287482,"122%","55.8%"
"24301",-2,0,2,6,2.83,1300,24301,4287480,"122%","55.8%"
"24568",-2,0,4,3,13.75,1200,24568,4287478,"122%","55.8%"
"24609",-2,0,6,4,13,1100,24609,4287476,"122%","55.8%"
"24659",-2,0,NA,NA,0.25,1200,24659,4287474,"122%","55.8%"
"24718",-2,0,NA,NA,1.33,1200,24718,4287472,"122%","55.8%"
"24771",-2,0,4,4,9.33,1200,24771,4287470,"122%","55.8%"
"24826",-2,0,6,4,8.08,1100,24826,4287468,"122%","55.8%"
"24832",-2,0,4,1,7.66,1100,24832,4287466,"122%","55.8%"
"24844",-2,0,NA,NA,2.83,1200,24844,4287464,"122%","55.8%"
"24939",-2,0,4,9,7.66,1200,24939,4287462,"122%","55.9%"
"24958",-2,0,NA,NA,6.5,1200,24958,4287460,"122%","55.9%"
"24968",-2,0,NA,NA,1.5,1200,24968,4287458,"122%","55.9%"
"24971",-2,0,NA,NA,17.66,1200,24971,4287456,"122%","55.9%"
"24983",-2,0,2,NA,5.5,1200,24983,4287454,"122%","55.9%"
"25034",-2,0,NA,NA,4.5,1300,25034,4287452,"122%","55.9%"
"25134",-2,0,NA,4,4.66,1100,25134,4287450,"122%","55.9%"
"25175",-2,0,3,7,10.5,1200,25175,4287448,"122%","55.9%"
"25232",-2,0,2,6,7.5,1300,25232,4287446,"122%","55.9%"
"25240",-2,1,3,7,2.41,1200,25240,4287444,"122%","55.9%"
"25267",-2,0,4,6,1.58,1300,25267,4287442,"122%","55.9%"
"25731",-2,0,NA,NA,3.66,1200,25731,4287440,"122%","55.9%"
"25750",-2,0,NA,NA,8,1200,25750,4287438,"122%","55.9%"
"25816",-2,0,4,3,5.91,1200,25816,4287436,"122%","55.9%"
"25830",-2,0,2,3,2.33,1200,25830,4287434,"122%","55.9%"
"25835",-2,0,5,4,7.5,1200,25835,4287432,"122%","55.9%"
"25935",-2,0,NA,NA,7.41,1200,25935,4287430,"122%","55.9%"
"26003",-2,0,1,3,0.5,1200,26003,4287428,"122%","55.9%"
"26037",-2,0,5,7,3.08,1300,26037,4287426,"122%","55.9%"
"26084",-2,0,NA,NA,14.5,1200,26084,4287424,"122%","55.9%"
"26091",-2,0,4,1,11.25,1200,26091,4287422,"122%","56.0%"
"26269",-2,0,4,6,8.83,1300,26269,4287420,"122%","56.0%"
"26398",-2,0,NA,NA,11.75,1200,26398,4287418,"122%","56.0%"
"26598",-2,0,2,8,9.66,1200,26598,4287416,"122%","56.0%"
"26656",-2,0,3,5,3.5,1200,26656,4287414,"122%","56.0%"
"26681",-2,0,4,6,7.5,1300,26681,4287412,"122%","56.0%"
"26718",-2,0,3,5,0.91,1200,26718,4287410,"122%","56.0%"
"26828",-2,0,3,6,3.91,1300,26828,4287408,"122%","56.0%"
"26931",-2,0,NA,NA,5,1200,26931,4287406,"122%","56.0%"
"27106",-2,0,4,5,6.5,1100,27106,4287404,"122%","56.0%"
"27248",-2,0,NA,NA,12.58,1200,27248,4287402,"122%","56.0%"
"27268",-2,0,NA,NA,10.66,1200,27268,4287400,"122%","56.0%"
"27416",-2,0,7,2,24.08,1200,27416,4287398,"122%","56.0%"
"27425",-2,0,NA,NA,29.91,1200,27425,4287396,"122%","56.0%"
"27451",-2,0,NA,1,14.08,1200,27451,4287394,"122%","56.0%"
"27509",-2,0,7,2,17.41,1200,27509,4287392,"122%","56.0%"
"27536",-2,0,2,4,9,1200,27536,4287390,"122%","56.0%"
"27651",-2,0,NA,NA,6.83,1200,27651,4287388,"122%","56.0%"
"27697",-2,0,NA,NA,5.41,1200,27697,4287386,"122%","56.1%"
"27750",-2,1,3,8,13.58,1200,27750,4287384,"122%","56.1%"
"27876",-2,0,NA,NA,3.5,1300,27876,4287382,"122%","56.1%"
"27878",-2,0,4,9,0.66,1200,27878,4287380,"122%","56.1%"
"27909",-2,0,5,4,7.33,1100,27909,4287378,"122%","56.1%"
"27919",-2,0,4,1,11.08,1300,27919,4287376,"122%","56.1%"
"28070",-2,0,NA,NA,3.5,1200,28070,4287374,"122%","56.1%"
"28184",-2,0,2,3,4.33,1200,28184,4287372,"122%","56.1%"
"28217",-2,0,NA,NA,10.91,1200,28217,4287370,"122%","56.1%"
"28269",-2,1,3,6,1.5,1100,28269,4287368,"122%","56.1%"
"28308",-2,0,NA,4,4.75,1200,28308,4287366,"122%","56.1%"
"28453",-2,0,2,1,2.58,1200,28453,4287364,"122%","56.1%"
"28457",-2,0,4,6,1,1200,28457,4287362,"122%","56.1%"
"28468",-2,0,3,9,4.83,1200,28468,4287360,"122%","56.1%"
"28483",-2,0,NA,NA,35.08,1100,28483,4287358,"122%","56.1%"
"28560",-2,0,2,6,6.5,1200,28560,4287356,"122%","56.1%"
"28607",-2,0,3,6,11.83,1200,28607,4287354,"122%","56.1%"
"28641",-2,0,4,6,2,1200,28641,4287352,"122%","56.1%"
"28648",-2,0,4,4,7.16,1200,28648,4287350,"122%","56.2%"
"29024",-2,0,NA,NA,5.75,1200,29024,4287348,"122%","56.2%"
"29096",-2,0,4,7,3.66,1200,29096,4287346,"122%","56.2%"
"29395",-2,0,5,6,8.41,1200,29395,4287344,"122%","56.2%"
"29604",-2,0,5,1,17.75,1200,29604,4287342,"122%","56.2%"
"29670",-2,0,4,9,2.91,1200,29670,4287340,"122%","56.2%"
"29794",-2,0,NA,NA,0.58,1200,29794,4287338,"122%","56.2%"
"29803",-2,0,NA,NA,2.33,1200,29803,4287336,"122%","56.2%"
"29827",-2,0,NA,NA,5.58,1200,29827,4287334,"122%","56.2%"
"30400",-2,0,3,7,8,1200,30400,4287332,"122%","56.2%"
"30432",-2,0,NA,NA,3.58,1200,30432,4287330,"122%","56.2%"
"30584",-2,0,NA,NA,9.41,1200,30584,4287328,"122%","56.2%"
"30883",-2,0,3,1,4.25,1200,30883,4287326,"122%","56.2%"
"31004",-2,0,NA,NA,6.08,1200,31004,4287324,"122%","56.2%"
"31025",-2,0,NA,NA,13.33,1200,31025,4287322,"122%","56.2%"
"31132",-2,0,5,1,33,1200,31132,4287320,"122%","56.2%"
"31213",-2,1,NA,NA,0.25,1200,31213,4287318,"122%","56.2%"
"31425",-2,0,1,7,1.25,1200,31425,4287316,"122%","56.3%"
"31450",-2,0,NA,NA,5.5,1200,31450,4287314,"122%","56.3%"
"31550",-2,0,3,5,0.5,1200,31550,4287312,"122%","56.3%"
"118",-3,0,3,2,6.41,1300,118,4287309,"122%","56.3%"
"282",-3,0,2,2,7.25,1200,282,4287306,"122%","56.3%"
"466",-3,0,3,1,6.16,1200,466,4287303,"122%","56.3%"
"489",-3,0,7,7,3.75,1300,489,4287300,"122%","56.3%"
"550",-3,0,3,8,3.25,1200,550,4287297,"122%","56.3%"
"684",-3,0,2,4,4.66,1200,684,4287294,"122%","56.3%"
"734",-3,0,7,6,15.83,1100,734,4287291,"122%","56.3%"
"766",-3,0,NA,5,21.5,1300,766,4287288,"122%","56.3%"
"893",-3,0,3,7,9.41,1200,893,4287285,"122%","56.3%"
"920",-3,0,NA,NA,4.83,1200,920,4287282,"122%","56.3%"
"943",-3,0,4,9,0.66,1200,943,4287279,"122%","56.3%"
"1092",-3,0,NA,NA,3.75,1200,1092,4287276,"122%","56.3%"
"1175",-3,0,2,6,5.16,1200,1175,4287273,"122%","56.3%"
"1193",-3,0,2,1,0.75,1300,1193,4287270,"122%","56.3%"
"1387",-3,0,NA,NA,0.33,1200,1387,4287267,"122%","56.3%"
"1458",-3,0,NA,NA,4.66,1300,1458,4287264,"122%","56.3%"
"1516",-3,0,NA,NA,2,1200,1516,4287261,"122%","56.3%"
"1533",-3,0,NA,NA,7.08,1200,1533,4287258,"122%","56.3%"
"1602",-3,0,NA,NA,3.33,1200,1602,4287255,"122%","56.3%"
"1640",-3,0,2,7,12.41,1200,1640,4287252,"122%","56.3%"
"1777",-3,0,NA,NA,2.58,1200,1777,4287249,"122%","56.3%"
"1815",-3,0,3,2,3.25,1200,1815,4287246,"122%","56.3%"
"1832",-3,0,NA,NA,1.08,1200,1832,4287243,"122%","56.3%"
"2042",-3,0,5,9,31.83,1200,2042,4287240,"122%","56.3%"
"2607",-3,0,6,2,9.33,1200,2607,4287237,"122%","56.3%"
"2737",-3,0,5,7,2.41,1300,2737,4287234,"122%","56.3%"
"3019",-3,0,7,6,10.08,1200,3019,4287231,"122%","56.3%"
"3213",-3,0,2,6,6.66,1200,3213,4287228,"122%","56.3%"
"3544",-3,0,NA,NA,5.83,1200,3544,4287225,"122%","56.3%"
"3792",-3,0,NA,NA,1.16,1200,3792,4287222,"122%","56.3%"
"3947",-3,0,3,8,17.41,1200,3947,4287219,"122%","56.3%"
"3999",-3,0,2,3,1,1200,3999,4287216,"122%","56.3%"
"4056",-3,0,2,NA,2.91,1200,4056,4287213,"122%","56.3%"
"4089",-3,0,3,7,16,1200,4089,4287210,"122%","56.3%"
"4175",-3,0,5,6,11,1200,4175,4287207,"122%","56.3%"
"4188",-3,0,NA,NA,2.33,1200,4188,4287204,"122%","56.3%"
"4270",-3,0,NA,NA,1,1200,4270,4287201,"122%","56.3%"
"4273",-3,0,4,8,1.33,1200,4273,4287198,"122%","56.3%"
"4283",-3,1,2,3,6.41,1200,4283,4287195,"122%","56.3%"
"4328",-3,0,4,9,23.5,1100,4328,4287192,"122%","56.3%"
"4359",-3,0,NA,6,5.41,1200,4359,4287189,"122%","56.3%"
"4367",-3,0,5,2,5.91,1200,4367,4287186,"122%","56.3%"
"4522",-3,0,2,7,5.25,1200,4522,4287183,"122%","56.3%"
"4549",-3,0,1,6,2.83,1200,4549,4287180,"122%","56.3%"
"4551",-3,0,NA,NA,12.25,1200,4551,4287177,"122%","56.3%"
"4678",-3,0,4,7,5.25,1200,4678,4287174,"122%","56.3%"
"4737",-3,0,5,8,4.5,1300,4737,4287171,"122%","56.3%"
"4887",-3,0,NA,NA,20.25,1200,4887,4287168,"122%","56.3%"
"5050",-3,0,3,6,4.08,1200,5050,4287165,"122%","56.3%"
"5119",-3,0,2,7,5.41,1200,5119,4287162,"122%","56.3%"
"5191",-3,0,NA,NA,9.83,1200,5191,4287159,"122%","56.3%"
"5220",-3,0,NA,NA,2.66,1200,5220,4287156,"122%","56.3%"
"5381",-3,0,NA,NA,3.58,1200,5381,4287153,"122%","56.3%"
"5383",-3,0,2,9,5.33,1200,5383,4287150,"122%","56.3%"
"5387",-3,0,NA,NA,14.16,1200,5387,4287147,"122%","56.3%"
"5432",-3,0,5,7,2.33,1200,5432,4287144,"122%","56.3%"
"5662",-3,0,NA,NA,16.08,1200,5662,4287141,"122%","56.3%"
"5704",-3,0,2,1,5.25,1300,5704,4287138,"122%","56.3%"
"5890",-3,0,NA,NA,6.33,1100,5890,4287135,"122%","56.3%"
"6033",-3,0,NA,NA,5.58,1200,6033,4287132,"122%","56.3%"
"6073",-3,0,2,4,1.83,1200,6073,4287129,"122%","56.3%"
"6346",-3,0,2,6,10.41,1200,6346,4287126,"122%","56.3%"
"6385",-3,0,4,4,12.66,1300,6385,4287123,"122%","56.3%"
"6405",-3,0,NA,NA,6.08,1200,6405,4287120,"122%","56.3%"
"6408",-3,0,NA,NA,14.83,1200,6408,4287117,"122%","56.3%"
"6415",-3,0,2,9,6.91,1200,6415,4287114,"122%","56.3%"
"6506",-3,0,NA,NA,1.16,1200,6506,4287111,"122%","56.3%"
"6562",-3,0,3,7,6.66,1200,6562,4287108,"122%","56.3%"
"6821",-3,0,NA,NA,7.5,1200,6821,4287105,"122%","56.3%"
"6848",-3,0,NA,NA,6.75,1300,6848,4287102,"122%","56.3%"
"6860",-3,0,3,7,9,1200,6860,4287099,"122%","56.3%"
"6869",-3,0,3,4,3,1100,6869,4287096,"122%","56.3%"
"6892",-3,0,2,4,3.58,1200,6892,4287093,"122%","56.3%"
"6953",-3,0,NA,NA,5.41,1200,6953,4287090,"122%","56.3%"
"7013",-3,0,5,9,7.33,1200,7013,4287087,"122%","56.3%"
"7119",-3,0,7,6,3.66,1100,7119,4287084,"122%","56.3%"
"7201",-3,0,3,6,1.58,1100,7201,4287081,"122%","56.3%"
"7236",-3,0,5,1,7.33,1200,7236,4287078,"122%","56.3%"
"7250",-3,0,2,NA,2.58,1100,7250,4287075,"122%","56.3%"
"7376",-3,0,4,4,3.41,1200,7376,4287072,"122%","56.3%"
"7400",-3,0,NA,NA,23.58,1200,7400,4287069,"122%","56.3%"
"7604",-3,0,NA,5,1.41,1200,7604,4287066,"122%","56.3%"
"7747",-3,1,4,5,0.5,1200,7747,4287063,"122%","56.3%"
"7829",-3,0,NA,NA,8.41,1200,7829,4287060,"122%","56.3%"
"7834",-3,0,NA,NA,0.91,1100,7834,4287057,"122%","56.3%"
"7881",-3,0,7,4,15,1200,7881,4287054,"122%","56.3%"
"7888",-3,1,2,5,1.58,1200,7888,4287051,"122%","56.3%"
"7999",-3,0,NA,NA,4,1200,7999,4287048,"122%","56.3%"
"8075",-3,0,2,7,10,1200,8075,4287045,"122%","56.3%"
"8086",-3,0,7,3,2,1200,8086,4287042,"122%","56.3%"
"8158",-3,0,NA,NA,3.91,1200,8158,4287039,"122%","56.4%"
"8185",-3,0,2,3,3.33,1200,8185,4287036,"122%","56.4%"
"8208",-3,0,4,3,1.91,1200,8208,4287033,"122%","56.4%"
"8218",-3,0,2,6,3.33,1300,8218,4287030,"122%","56.4%"
"8331",-3,0,NA,4,20,1200,8331,4287027,"122%","56.4%"
"8404",-3,0,3,6,6.25,1200,8404,4287024,"122%","56.4%"
"8506",-3,0,4,5,3.83,1100,8506,4287021,"122%","56.4%"
"8541",-3,0,2,6,2.25,1200,8541,4287018,"122%","56.4%"
"8629",-3,0,4,6,2.5,1300,8629,4287015,"122%","56.4%"
"8749",-3,0,2,3,1.91,1200,8749,4287012,"122%","56.4%"
"8808",-3,0,3,1,2.08,1300,8808,4287009,"122%","56.4%"
"8845",-3,0,2,4,7.33,1200,8845,4287006,"122%","56.4%"
"8867",-3,0,4,1,5.91,1100,8867,4287003,"122%","56.4%"
"9087",-3,0,3,6,8.5,1200,9087,4287000,"122%","56.4%"
"9151",-3,0,1,6,3.91,1200,9151,4286997,"122%","56.4%"
"9343",-3,0,4,6,13.75,1200,9343,4286994,"122%","56.4%"
"9357",-3,0,3,NA,2,1200,9357,4286991,"122%","56.4%"
"9368",-3,0,NA,NA,5.5,1200,9368,4286988,"122%","56.4%"
"9629",-3,0,NA,NA,12.58,1200,9629,4286985,"122%","56.4%"
"9666",-3,0,7,4,30,1200,9666,4286982,"122%","56.4%"
"9823",-3,0,NA,NA,39.91,1200,9823,4286979,"122%","56.4%"
"9900",-3,0,NA,NA,4.5,1200,9900,4286976,"122%","56.4%"
"10026",-3,0,NA,NA,11.08,1200,10026,4286973,"122%","56.4%"
"10029",-3,0,3,6,7.91,1200,10029,4286970,"122%","56.4%"
"10033",-3,0,NA,NA,1.83,1200,10033,4286967,"122%","56.4%"
"10044",-3,0,NA,NA,1.33,1100,10044,4286964,"122%","56.4%"
"10167",-3,1,6,6,1.58,1200,10167,4286961,"122%","56.4%"
"10193",-3,0,3,6,8.5,1200,10193,4286958,"122%","56.4%"
"10277",-3,0,NA,NA,1.41,1200,10277,4286955,"122%","56.4%"
"10318",-3,0,NA,NA,1.58,1100,10318,4286952,"122%","56.4%"
"10609",-3,1,2,1,8.5,1200,10609,4286949,"122%","56.4%"
"10614",-3,0,2,4,7.75,1200,10614,4286946,"122%","56.4%"
"10667",-3,0,NA,NA,6.33,1200,10667,4286943,"122%","56.4%"
"10692",-3,0,NA,NA,1.16,1200,10692,4286940,"122%","56.4%"
"10871",-3,0,NA,NA,22.08,1200,10871,4286937,"122%","56.4%"
"10893",-3,0,NA,NA,1.66,1200,10893,4286934,"122%","56.4%"
"11019",-3,0,2,1,0.75,1200,11019,4286931,"122%","56.4%"
"11318",-3,0,3,5,22.25,1300,11318,4286928,"122%","56.4%"
"11350",-3,0,2,8,5.5,1200,11350,4286925,"122%","56.4%"
"11369",-3,0,1,7,3.41,1200,11369,4286922,"122%","56.4%"
"11383",-3,0,5,9,20.58,1200,11383,4286919,"122%","56.4%"
"11439",-3,0,7,5,0.33,1200,11439,4286916,"122%","56.4%"
"11603",-3,0,2,3,1.41,1200,11603,4286913,"122%","56.4%"
"11703",-3,0,NA,NA,1.41,1200,11703,4286910,"122%","56.4%"
"11836",-3,0,4,7,20.83,1200,11836,4286907,"122%","56.4%"
"11840",-3,0,NA,NA,19.66,1200,11840,4286904,"122%","56.4%"
"12088",-3,0,4,1,1.16,1100,12088,4286901,"122%","56.4%"
"12110",-3,0,NA,NA,2.41,1200,12110,4286898,"122%","56.4%"
"12146",-3,0,NA,NA,2.58,1200,12146,4286895,"122%","56.4%"
"12162",-3,0,6,4,27.91,1300,12162,4286892,"122%","56.5%"
"12208",-3,0,3,6,8.16,1200,12208,4286889,"122%","56.5%"
"12237",-3,0,3,5,1.91,1300,12237,4286886,"122%","56.5%"
"12249",-3,1,2,3,23.16,1200,12249,4286883,"122%","56.5%"
"12353",-3,1,4,6,6.16,1300,12353,4286880,"122%","56.5%"
"12432",-3,0,NA,NA,4.75,1200,12432,4286877,"122%","56.5%"
"12468",-3,0,NA,NA,7.41,1100,12468,4286874,"122%","56.5%"
"12639",-3,0,NA,NA,3.5,1200,12639,4286871,"122%","56.5%"
"12772",-3,0,2,3,4.75,1200,12772,4286868,"122%","56.5%"
"12779",-3,0,2,5,6.66,1200,12779,4286865,"122%","56.5%"
"12906",-3,0,NA,NA,1.5,1200,12906,4286862,"122%","56.5%"
"12998",-3,0,NA,NA,14.66,1200,12998,4286859,"122%","56.5%"
"13369",-3,0,NA,NA,3.08,1200,13369,4286856,"122%","56.5%"
"13444",-3,0,NA,NA,9.66,1200,13444,4286853,"122%","56.5%"
"13446",-3,0,NA,NA,5.5,1200,13446,4286850,"122%","56.5%"
"13508",-3,0,4,NA,4.33,1200,13508,4286847,"122%","56.5%"
"13537",-3,0,1,3,1,1200,13537,4286844,"122%","56.5%"
"13646",-3,0,5,5,7.58,1200,13646,4286841,"122%","56.5%"
"13996",-3,0,4,7,7.33,1200,13996,4286838,"122%","56.5%"
"14095",-3,1,NA,NA,1.16,1200,14095,4286835,"122%","56.5%"
"14244",-3,0,NA,NA,1.41,1200,14244,4286832,"122%","56.5%"
"14279",-3,0,NA,NA,3.75,1200,14279,4286829,"122%","56.5%"
"14412",-3,0,6,6,7.66,1100,14412,4286826,"122%","56.5%"
"14480",-3,0,NA,7,7.5,1200,14480,4286823,"122%","56.5%"
"14523",-3,0,2,7,9.75,1200,14523,4286820,"122%","56.5%"
"14667",-3,0,3,4,5.75,1100,14667,4286817,"122%","56.5%"
"14705",-3,0,3,NA,4.25,1300,14705,4286814,"122%","56.5%"
"14860",-3,0,NA,NA,21.33,1200,14860,4286811,"122%","56.5%"
"15056",-3,0,NA,NA,4.75,1100,15056,4286808,"122%","56.5%"
"15145",-3,0,NA,NA,4.25,1100,15145,4286805,"122%","56.5%"
"15170",-3,0,6,4,32.66,1300,15170,4286802,"122%","56.5%"
"15546",-3,0,NA,NA,6,1200,15546,4286799,"122%","56.5%"
"15605",-3,0,3,5,1.16,1200,15605,4286796,"122%","56.5%"
"16032",-3,0,3,1,2.91,1100,16032,4286793,"122%","56.5%"
"16072",-3,0,2,3,2.58,1200,16072,4286790,"122%","56.5%"
"16227",-3,0,NA,NA,4,1200,16227,4286787,"122%","56.5%"
"16388",-3,0,NA,4,1.75,1200,16388,4286784,"122%","56.6%"
"16421",-3,0,3,1,1.91,1200,16421,4286781,"122%","56.6%"
"16464",-3,0,NA,NA,4.41,1200,16464,4286778,"122%","56.6%"
"16592",-3,0,NA,NA,6.66,1200,16592,4286775,"122%","56.6%"
"16595",-3,0,NA,NA,4.83,1200,16595,4286772,"122%","56.6%"
"16616",-3,0,NA,NA,0.58,1200,16616,4286769,"122%","56.6%"
"16746",-3,0,2,6,3.75,1300,16746,4286766,"122%","56.6%"
"16749",-3,0,NA,NA,7,1200,16749,4286763,"122%","56.6%"
"16820",-3,0,2,3,6.41,1200,16820,4286760,"122%","56.6%"
"16880",-3,0,NA,NA,7,1200,16880,4286757,"122%","56.6%"
"16885",-3,0,2,6,5.58,1100,16885,4286754,"122%","56.6%"
"17016",-3,0,3,6,2.66,1200,17016,4286751,"122%","56.6%"
"17028",-3,1,2,3,0.16,1200,17028,4286748,"122%","56.6%"
"17044",-3,0,NA,NA,9.16,1200,17044,4286745,"122%","56.6%"
"17354",-3,0,4,8,9.5,1300,17354,4286742,"122%","56.6%"
"17456",-3,0,NA,NA,5.41,1200,17456,4286739,"122%","56.6%"
"17477",-3,0,NA,NA,6.16,1200,17477,4286736,"122%","56.6%"
"17665",-3,0,3,6,14.75,1200,17665,4286733,"122%","56.6%"
"17840",-3,0,NA,NA,4.5,1200,17840,4286730,"122%","56.6%"
"17895",-3,0,NA,NA,4.16,1200,17895,4286727,"122%","56.6%"
"17960",-3,0,3,7,4.25,1100,17960,4286724,"122%","56.6%"
"17975",-3,0,NA,NA,0.66,1200,17975,4286721,"122%","56.6%"
"18034",-3,0,2,1,6.41,1200,18034,4286718,"122%","56.6%"
"18050",-3,0,1,1,1.66,1200,18050,4286715,"122%","56.6%"
"18067",-3,0,7,4,16.16,1200,18067,4286712,"122%","56.6%"
"18082",-3,0,2,8,7.41,1200,18082,4286709,"122%","56.6%"
"18243",-3,0,NA,NA,0.33,1100,18243,4286706,"122%","56.6%"
"18355",-3,0,NA,NA,3.33,1200,18355,4286703,"122%","56.6%"
"18390",-3,0,NA,NA,6.08,1200,18390,4286700,"122%","56.6%"
"18399",-3,0,4,3,6.58,1100,18399,4286697,"122%","56.7%"
"18475",-3,0,3,6,3.41,1200,18475,4286694,"122%","56.7%"
"18508",-3,0,4,9,2.66,1200,18508,4286691,"122%","56.7%"
"18799",-3,0,1,2,2.5,1200,18799,4286688,"122%","56.7%"
"18844",-3,0,NA,NA,10.83,1300,18844,4286685,"122%","56.7%"
"19075",-3,0,7,4,29.25,1100,19075,4286682,"122%","56.7%"
"19162",-3,0,1,3,7,1200,19162,4286679,"122%","56.7%"
"19205",-3,0,5,5,24.08,1200,19205,4286676,"122%","56.7%"
"19364",-3,0,5,6,5.58,1200,19364,4286673,"122%","56.7%"
"19480",-3,0,3,7,22.83,1300,19480,4286670,"122%","56.7%"
"19506",-3,0,NA,NA,0.25,1200,19506,4286667,"122%","56.7%"
"19507",-3,0,2,7,10.41,1200,19507,4286664,"122%","56.7%"
"19514",-3,0,NA,NA,2.33,1300,19514,4286661,"122%","56.7%"
"19550",-3,0,2,8,4.41,1200,19550,4286658,"122%","56.7%"
"19568",-3,0,NA,NA,2.5,1200,19568,4286655,"122%","56.7%"
"19831",-3,0,NA,NA,1.58,1100,19831,4286652,"122%","56.7%"
"19980",-3,0,4,6,13.58,1200,19980,4286649,"122%","56.7%"
"20032",-3,0,4,7,3.25,1300,20032,4286646,"122%","56.7%"
"20105",-3,0,4,1,3.08,1200,20105,4286643,"122%","56.7%"
"20134",-3,0,4,4,2.16,1100,20134,4286640,"122%","56.7%"
"20259",-3,0,4,1,9.75,1200,20259,4286637,"122%","56.7%"
"20261",-3,0,3,NA,4.33,1200,20261,4286634,"122%","56.7%"
"20300",-3,0,NA,NA,13.5,1200,20300,4286631,"122%","56.7%"
"20464",-3,1,NA,NA,10.25,1200,20464,4286628,"122%","56.7%"
"20527",-3,0,NA,NA,4.5,1200,20527,4286625,"122%","56.7%"
"20531",-3,0,NA,NA,4.25,1200,20531,4286622,"122%","56.8%"
"20634",-3,1,2,8,4.75,1300,20634,4286619,"122%","56.8%"
"20732",-3,0,3,3,3.16,1300,20732,4286616,"122%","56.8%"
"20837",-3,0,NA,NA,1.25,1200,20837,4286613,"122%","56.8%"
"20989",-3,0,NA,NA,7.16,1200,20989,4286610,"122%","56.8%"
"21288",-3,0,7,1,29.08,1100,21288,4286607,"122%","56.8%"
"21303",-3,0,NA,NA,1.08,1200,21303,4286604,"122%","56.8%"
"21311",-3,0,NA,NA,10.25,1300,21311,4286601,"122%","56.8%"
"21456",-3,0,NA,NA,0.16,1200,21456,4286598,"122%","56.8%"
"21804",-3,0,2,3,6.5,1100,21804,4286595,"122%","56.8%"
"21951",-3,0,4,7,0.66,1300,21951,4286592,"122%","56.8%"
"22326",-3,0,NA,NA,3.83,1200,22326,4286589,"122%","56.8%"
"22336",-3,0,NA,NA,2.25,1200,22336,4286586,"122%","56.8%"
"22579",-3,0,1,4,4.58,1200,22579,4286583,"122%","56.8%"
"22619",-3,0,4,8,1.83,1200,22619,4286580,"122%","56.8%"
"22631",-3,0,NA,NA,3.5,1200,22631,4286577,"122%","56.8%"
"22644",-3,0,7,6,0.16,1300,22644,4286574,"122%","56.8%"
"22952",-3,0,NA,3,1.08,1200,22952,4286571,"122%","56.8%"
"23088",-3,0,NA,NA,8.41,1300,23088,4286568,"122%","56.8%"
"23155",-3,0,NA,NA,1.83,1200,23155,4286565,"122%","56.8%"
"23438",-3,1,4,NA,2.41,1300,23438,4286562,"122%","56.8%"
"23439",-3,0,NA,NA,0.83,1200,23439,4286559,"122%","56.8%"
"23793",-3,0,5,4,3.58,1100,23793,4286556,"122%","56.8%"
"23874",-3,0,2,3,4.83,1200,23874,4286553,"122%","56.9%"
"23944",-3,0,7,7,3.33,1200,23944,4286550,"122%","56.9%"
"24147",-3,0,4,7,18.58,1200,24147,4286547,"122%","56.9%"
"24159",-3,0,7,5,4.66,1300,24159,4286544,"122%","56.9%"
"24234",-3,0,5,4,15.66,1200,24234,4286541,"122%","56.9%"
"24310",-3,0,2,7,3,1200,24310,4286538,"122%","56.9%"
"24410",-3,0,1,1,4.08,1200,24410,4286535,"122%","56.9%"
"24427",-3,1,2,6,5.83,1200,24427,4286532,"122%","56.9%"
"24508",-3,1,4,7,0.16,1200,24508,4286529,"122%","56.9%"
"24545",-3,0,4,5,4.41,1200,24545,4286526,"122%","56.9%"
"24653",-3,0,7,3,22.91,1100,24653,4286523,"122%","56.9%"
"24717",-3,0,NA,NA,7.58,1200,24717,4286520,"122%","56.9%"
"24724",-3,0,NA,NA,1.5,1200,24724,4286517,"122%","56.9%"
"24817",-3,0,5,3,13.91,1200,24817,4286514,"122%","56.9%"
"24866",-3,0,4,3,2.91,1200,24866,4286511,"122%","56.9%"
"25053",-3,0,NA,NA,1.75,1200,25053,4286508,"122%","56.9%"
"25126",-3,0,4,1,1.33,1100,25126,4286505,"122%","56.9%"
"25184",-3,0,2,9,6.5,1200,25184,4286502,"122%","56.9%"
